,qid,question_text,target
7395,c0d681b7c6d8fe21f9ee,What is the meaning of petition?,0
7396,825f2a0826e6ad8ba8d4,"What advice would you give to someone who is moving to Fushun, Liaoning, China?",0
7397,52ff12f6e41941f11353,"Why is ""Why doesn't Taiwan unify with China?"" constantly repeat on Quora, when almost no Taiwanese hold such a desire?",0
7398,43366c83b78400f45313,What are some unique topics for live streaming online? Besides the standard of playing video games.,0
7399,30b69c4e134ea8374253,How can I plunge the world into World War 3?,0
7400,c0b95be58462c86d9706,But how likely fair in your view is that both Asab and Masawa ports belong to Eritrea? Do you believe that Ethiopia deserves one of it and it was a mistake made during agreement?,0
7401,985cabcaa6dcbc59fc69,What’s the most chilling photo you’ve ever seen in the world?,0
7402,a394ffb0f8e76d276bb4,What's the best liquor which won't give hangover?,0
7403,f103fab7edfe4465243b,"In all honesty, is the DNC lawsuit just sour grapes? Or since nothing has come from any of the investigations to date, is it just to ensure Trump/Russia stays relevant till the November elections?",1
7404,c194f9e873d9b426619e,How is transfer tax calculated when individual owned property is transferred to a LLC in pennsylvania?,0
7405,d151c24b5abd93347404,What are some contemporary forms of Melodrama?,0
7406,3429c0c5142760e7abf8,What crypto currency is cheaper and best to invest for 2018?,0
7407,630874d188dfe68bbf3f,"What is the meaning of ""innallaha ma assabireen"" in Arab?",0
7408,7d3301ba12146805ae5a,What would happen to the earths system if one of the spheres is destroyed?,0
7409,46e97b9b9edd7ad93393,How do you make a couch gag?,0
7410,8abafe2690ee42bc2262,Has anyone had profound spiritual experiences in more than one religion?,0
7411,7641665bd0795d605777,How many chapattis can eat a 14 year old boy on one meal?,0
7412,198cbf68c43a154e18ea,"Why are two of Americans's favorite things, car engine capacity and bullet caliber, measured in metric system?",1
7413,1faacec63431a0dbd6e7,What is a multi-family building?,0
7414,6c8653198ab1334b9567,How are white people appropriating indigenous cultures?,0
7415,8004c596c302bf653bd2,What are your thoughts on recruiters giving IKM tests to potential candidates for software developer positions? Are they good tests?,0
7416,f5d4efee2d2e9dcb6a3e,What are the best resources for understanding distributed system design?,0
7417,edca4424ea76fa556a73,Do Sandals Resorts have any hidden fees?,0
7418,88b9b240a497f89efa90,The propeller shaft is hollow or not?,0
7419,ba307623f891e6f2d72e,What will happen if we connect different mobile chargers of our mobile?,0
7420,af24caa8f456b3ae68f2,Would people be more willing to learn if school wasn't forced on us at a young age?,0
7421,a7c67a4464b9d4865bc9,How do delete all message from Facebook messenger?,0
7422,3be459677513ba38d2e2,Would Virat Kohli be a successful captain?,0
7423,5367ede76074f89c2ed2,Is the Indian global image of being politically corrupt justified?,1
7424,534304e77752b774af9e,What is the best 2018 Christmas gift ideas?,0
7425,2e5f78574ee620813299,Why don’t passports have the name printed on the front?,0
7426,a85e616e9e6ddc7a20c1,Why do many normal Muslims support honour killing for example of qandeel baloch and many actions which will be called extremist in a secular society and yet say ISIS is not the Islam they follow?,1
7427,604eebc13bc77e2a3dc0,How do I connect the Periscope into the computer? H?,0
7428,8dbf7dc4bebbabe150af,Why do some liberals tend to demonize white men?,1
7429,64d266eacd731f5bf108,Why does it sometimes feel like everyone is so far away?,0
7430,af81992d7e16208a9281,Is China really going to try to rebuild Syria?,0
7431,f845a654dc61bc85a432,What stereotypes do you hate the most about your generation?,0
7432,d27be0229d056e5a5659,What are foods that have a lot of protein?,0
7433,66158d2a4ae9752fac7d,Where is the least expensive place to exchange currency in San Francisco?,0
7434,97f673b98b6af2052c1c,When do we see evidence of cross voting in India?,0
7435,dab0c1ae6e66a6ec8061,Can you mix a high smoke point oil with a low smoke point oil and have a medium smoke point oil?,0
7436,5f57f1aad1d102b963e4,What kind of computer should I have (Mac or Windows) for my interior design study?,0
7437,fec580f5482bc81e2715,Is there a faster way to improve my grammar skills in English?,0
7438,1496ca7275fe55ef35d0,What are currently the biggest challenges in the Digital Health/ Health Tech space?,0
7439,250373e20b8c324d7084,How do you properly use good and well?,0
7440,11dbb72c41f73608c2af,What are some African names for lions?,0
7441,6654b4eee16e2dce7d9e,What happened with you on Quora?,0
7442,40c100c1724c9af13d67,Why can't an egg be unscrambled?,0
7443,373126e1e5e972a101a6,Why can't the Mets not kill me?,0
7444,69eda6c589b38799bbb8,What are the northern and southern himeshphere of Nepal?,0
7445,6021d4dfca56de3bc232,Why mercury form a droplet when it is put on a surface?,0
7446,3d2d695d9cd867bc96ce,What should I do if my mum is non sense?,0
7447,f1ae0a715f5594db388a,Why can't I follow my anonymous questions?,0
7448,0b767a3edf13aabcc693,"In B2B marketing, what are some great ways to market to your customers and create customer advocates?",0
7449,be6a5ba072867605aca6,We talk a lot but why is it hard to put it in action?,0
7450,1986b889c37db03d0d8e,Is ADM/DC Manipur?,0
7451,3df5efe8c2aa14f13c6e,Are you a maniac?,0
7452,0958ce41642227a63fc2,"If human can make a time machine, can we travel to past when earth was create, if we can, can we meet God?",0
7453,5d2a9c94242be932281d,Can I have a bayonet on a rifle with a 10' barrel and a suppressor?,0
7454,a49288e23d73b0e4cb78,Are narcissists always serious people?,0
7455,0d4cd611e4fc9661879f,Why do some believe that men do not need any rights in terms of reaching equality?,1
7456,e2a2ea9f4e8c54813391,What is something that must be told?,0
7457,0318b82dc3107321ae43,How do I get out of the matrix?,0
7458,783b82d043a696ca9bce,"Why do American business owners make their products in countries that arrest and murder Christians, and arrest anyone who speaks against Islam?",1
7459,bb9b8cdfb73ad6d94d1f,"Who would win in the race for mayor of Baltimore, Ray Lewis or Cal Ripken?",0
7460,96845fb730d7af11da33,How did Filipinos use media to preserve democracy?,0
7461,c316cf70ca9005984acc,"Why is the term ""inappropriate"" so often used in the US?",0
7462,19425cf1adde73efea23,Should I stop taking ibuprofen if it's shown to make some infertile?,0
7463,e791cff525e5be10d5ea,How do I write V210 VME Relay module device driver in CentOS 7?,0
7464,59deb2cbcd0abd5a03b3,What are some of the most coolest things in the world history?,0
7465,57c1f396276a41966d96,How do you induce hallucinations quickly?,0
7466,a4f49860e880b704236c,"My interest is in research, should I go for PhD?",0
7467,d5bd6913f14e8890eca0,Have you started imagining life with me?,0
7468,2b33fe6264aec83c0843,I purchased a Canon EOS Rebel T5 not knowing that it has o audio port. Is there any possible way I can use any external audio such as a shotgun mic?,0
7469,3825029f4d67e5ca7392,Would youth sports be better if parents were banned from coming to the games?,0
7470,bb57641180482b6a6873,What are the denotative meaning of sunshine?,0
7471,ba252889ba1e54472c01,Do people from non business/engineering backgrounds also crack CAT/GMAT successfully?,0
7472,52f65a71105a62ebe601,What are some differences between males and females that most people only subconsciously realize?,0
7473,fbed93d0914b59e687c4,"In clinical practice, after how many times would a doctor recognise the possibility of a link with a repeated adverse reaction to a drug or vaccine?",0
7474,31963bf9d7ef523ad024,Why does Ariel have 7 sisters?,0
7475,9bc8a79d214de050b85c,Why do women like giving blowjobs?,1
7476,557f8581ec8db798ce20,Do you agree that most women find thicker dudes more attractive?,0
7477,ec18fc89d9c32d7a4ba5,How should my gf deal with the emotional blackmail about getting married to someone else instead of me just because of caste issue?,0
7478,226b79afd210ce4267b3,What is the use of $_SERVER in PHP?,0
7479,34b6d574796ab9263181,Is you happy?,0
7480,b928a07837c84c1ef352,What Can I do about laura lamb?,0
7481,bb70edc903d70fffe14c,What has been your most life-changing experience?,0
7482,206f97cd754e9b0be1a5,Is transgender people?,0
7483,d85980a4bcd18e2f7ae8,Where can I find and watch some Japanese anime with Japanese subtitles rather than English subtitles?,0
7484,8306b2973d1e8e9114ac,What is the highest pay package baged by a CS/IT student in KIIT?,0
7485,c1e225b0c23830cbb780,How do I control someone drinking?,0
7486,c875da2e382566a15b8c,What's the difference between Indian system of medical education with others'?,0
7487,a2b9d39eeb81b121d236,What is the uses of a rp?,0
7488,d2b2f333b38161cb268a,Does RAFVR(T) still exist?,0
7489,dad09641c90ae365ab7c,What are the drawbacks of listening to 528 Hz?,0
7490,cb014f174e85e0e25b88,"I went to a college with average to poor teachers and as a reeult, there's a gap in a.lot of areas of CS. How do I fill this gap?",0
7491,ca8a386a83dfc137cffd,Are Indian gay people gay because of bad influence from western countries?,1
7492,2637145318e5ee4729a1,"Is life all about ""fake it till you make it""?",0
7493,9525c85c3baf81d4d1db,Is it possible that the wedding planner will take responsibilities to do all arrangements?,0
7494,9f6fce7b5a9f1c31c912,"Who are the most influential people in history, and why did they eclipse their peers?",0
7495,ad3bc3d20c83e129e1f4,Why would a girl hit my chest and looks at me like she wants attention and when I try to talk to her she seems uninterested?,0
7496,d9d0a82b783e7523a374,Is criminology a branch of social sciences or humanities?,0
7497,bf9f40f2962979bef079,What were the behavioral traits of mastodons?,0
7498,b88cecc0cf441720f011,"If one was traveling at the speed of light, would that person from his own perspective be traveling very fast or very slow?",0
7499,97b63aaabb816c5bb5f0,Why is valleys more populated than plateaus?,0
7500,1d90de1e58e1a5607830,What is the craziest thing in the world?,0
7501,bcfcd981a5b1b3047ace,What do men do if the baby change table is in the women's bathroom?,0
7502,b66d4e2b4f77d3cb0772,Why do fire have no shadow?,0
7503,06334b32918cbf78fe30,How did ethnocentrism fare in the Soviet Union?,0
7504,6928537580604e79080c,What is the role of an HR manager apart from hiring?,0
7505,24eb06deca04993e532a,How does global warming affect abnormal climates?,0
7506,4420d88c7959cb962f5f,Why is my PHP script showing 00000 instead of the data I echo?,0
7507,e0673f347b9a2cba6459,Which is the best yoga teacher training in Pune?,0
7508,9dca0e414a50f2b72970,"Is it true that most poor Indian men are nothing but potential rapists and do not know how to talk to females, respectfully?",1
7509,70679d55e713c15b3522,Is it possible to treat cataract by homeopathic treatment if it is ripened more than 60%?,0
7510,07792fc562bb98050a3e,Do Efimov state only appear at ultra cold temperatures?,0
7511,887dc5ed467b19dd11a6,Do project managers and scrum masters often use GitHub?,0
7512,9798100029e0e1d6cb10,Will autonomous cars have a horn?,0
7513,93705395285f4b6e26f1,Are there really miraculous healings and cures?,0
7514,e694eeb2ba0a7e4f3e4e,What will be the situation of both Hindu and Muslim community if either Ram Mandir or Babri Masjid is re-built in Ayodhya?,0
7515,b391d42861e8bae00e53,What are other good veggie pizza recipes?,0
7516,fdd9feb857cfd5abfc5a,How do I cancel meme?,0
7517,9be63ccf23a03fbcb8d3,"If a guy in his 20s starts to date a woman over age 55, does it look less odd if the man naturally looks older than she does?",0
7518,db8ed67a0babfa0de389,Why is Airbus acquiring a majority stake in Bombardier's C series? Does it make strategic sense?,0
7519,c967e0855865cee7443f,What are the properties of carbon dioxide in extinguishing fire?,0
7520,844fb401af0a939592f1,Can we use laminated photo identity for AFCAT entrance exam?,0
7521,adde36a245bf6185f4c5,Who is the hottest girl on Instagram in the Bay Area?,0
7522,c2b27f85efcef7019e98,I am in love with my father's sister's daughter. she got married 2 years ago. but we want to go ahead. she is ready to divorce him. what should i do?,1
7523,f7b139c984ec68c2a096,Is it normal to get stomachaches and nausea once every week or two?,0
7524,071db4d88da92b01f74b,What is the best website to learn real trading using virtual trading?,0
7525,8c717ed953d12117c8b6,"What is Sussex County, Delaware known for?",0
7526,4d4e21722a308922bcf6,What does it mean to live a quiet life?,0
